Entity,Year,consumption_spell_1,consumption_spell_2,consumption_spell_3,consumption_spell_4,consumption_spell_5,consumption_spell_6,income_spell_1,income_spell_2,income_spell_3,income_spell_4,income_spell_5,income_spell_6,income_spell_7
Albania,1996,5.16,,,,,,,,,,,,
Albania,2002,,4.85,,,,,,,,,,,
Albania,2005,,5.63,,,,,,,,,,,
Albania,2008,,6.2,,,,,,,,,,,
Albania,2012,,5.93,,,,,,,,,,,
Albania,2014,,,5.82,,,,,,,,,,
Albania,2015,,,7.05,,,,,,,,,,
Albania,2016,,,7.16,,,,,,,,,,
Albania,2017,,,7.23,,,,,,,,,,
Albania,2018,,,,8.36,,,,,,,,,
Albania,2019,,,,9.48,,,,,,,,,
Algeria,1988,4.23,,,,,,,,,,,,
Algeria,1995,,4.36,,,,,,,,,,,
Algeria,2011,,,6.36,,,,,,,,,,
Angola,2000,2.04,,,,,,,,,,,,
Angola,2008,,2.13,,,,,,,,,,,
Angola,2018,,,1.5,,,,,,,,,,
Argentina - urban,1980,,,,,,,14.5,,,,,,
Argentina - urban,1986,,,,,,,15.16,,,,,,
Argentina - urban,1987,,,,,,,13.1,,,,,,
Argentina - urban,1991,,,,,,,,8.98,,,,,
Argentina - urban,1992,,,,,,,,9.12,,,,,
Argentina - urban,1993,,,,,,,,9.34,,,,,
Argentina - urban,1994,,,,,,,,9.03,,,,,
Argentina - urban,1995,,,,,,,,7.94,,,,,
Argentina - urban,1996,,,,,,,,7.86,,,,,
Argentina - urban,1997,,,,,,,,8.32,,,,,
Argentina - urban,1998,,,,,,,,7.71,,,,,
Argentina - urban,1999,,,,,,,,7.4,,,,,
Argentina - urban,2000,,,,,,,,7.05,,,,,
Argentina - urban,2001,,,,,,,,6.12,,,,,
Argentina - urban,2002,,,,,,,,4.28,,,,,
Argentina - urban,2003,,,,,,,,,6.44,,,,
Argentina - urban,2004,,,,,,,,,7.44,,,,
Argentina - urban,2005,,,,,,,,,8.33,,,,
Argentina - urban,2006,,,,,,,,,9.56,,,,
Argentina - urban,2007,,,,,,,,,9.93,,,,
Argentina - urban,2008,,,,,,,,,10.5,,,,
Argentina - urban,2009,,,,,,,,,11.14,,,,
Argentina - urban,2010,,,,,,,,,11.48,,,,
Argentina - urban,2011,,,,,,,,,12.38,,,,
Argentina - urban,2012,,,,,,,,,12.52,,,,
Argentina - urban,2013,,,,,,,,,12.74,,,,
Argentina - urban,2014,,,,,,,,,11.58,,,,
Argentina - urban,2016,,,,,,,,,12.18,,,,
Argentina - urban,2017,,,,,,,,,13.04,,,,
Argentina - urban,2018,,,,,,,,,11.8,,,,
Argentina - urban,2019,,,,,,,,,11.1,,,,
Argentina - urban,2020,,,,,,,,,9.66,,,,
Armenia,1996,,,,,,,3.41,,,,,,
Armenia,1999,,2.95,,,,,,,,,,,
Armenia,2001,,2.92,,,,,,,,,,,
Armenia,2002,,3.04,,,,,,,,,,,
Armenia,2003,,3.22,,,,,,,,,,,
Armenia,2004,,3.73,,,,,,,,,,,
Armenia,2005,,4.15,,,,,,,,,,,
Armenia,2006,,4.5,,,,,,,,,,,
Armenia,2007,,4.97,,,,,,,,,,,
Armenia,2008,,5.1,,,,,,,,,,,
Armenia,2009,,4.64,,,,,,,,,,,
Armenia,2010,,4.66,,,,,,,,,,,
Armenia,2011,,4.78,,,,,,,,,,,
Armenia,2012,,4.96,,,,,,,,,,,
Armenia,2013,,5.05,,,,,,,,,,,
Armenia,2014,,5.14,,,,,,,,,,,
Armenia,2015,,5.51,,,,,,,,,,,
Armenia,2016,,5.76,,,,,,,,,,,
Armenia,2017,,5.43,,,,,,,,,,,
Armenia,2018,,5.35,,,,,,,,,,,
Armenia,2019,,,5.23,,,,,,,,,,
Armenia,2020,,,5.23,,,,,,,,,,
Australia,1981,,,,,,,25.26,,,,,,
Australia,1985,,,,,,,,25.38,,,,,
Australia,1989,,,,,,,,,25.96,,,,
Australia,1995,,,,,,,,,23.94,,,,
Australia,2001,,,,,,,,,26.96,,,,
Australia,2003,,,,,,,,,27.98,,,,
Australia,2004,,,,,,,,,,30.55,,,
Australia,2008,,,,,,,,,37.1,,,,
Australia,2010,,,,,,,,,,37.35,,,
Australia,2014,,,,,,,,,40.7,,,,
Australia,2016,,,,,,,,,40.3,,,,
Australia,2018,,,,,,,,,40.35,,,,
Austria,1987,,,,,,,35.75,,,,,,
Austria,1994,,,,,,,,34.65,,,,,
Austria,1995,,,,,,,31.05,,,,,,
Austria,1997,,,,,,,,33.45,,,,,
Austria,2000,,,,,,,,36.7,,,,,
Austria,2003,,,,,,,,,37.45,,,,
Austria,2004,,,,,,,,,39.0,,,,
Austria,2005,,,,,,,,,37.6,,,,
Austria,2006,,,,,,,,,37.9,,,,
Austria,2007,,,,,,,,,39.8,,,,
Austria,2008,,,,,,,,,40.5,,,,
Austria,2009,,,,,,,,,41.6,,,,
Austria,2010,,,,,,,,,42.75,,,,
Austria,2011,,,,,,,,,41.35,,,,
Austria,2012,,,,,,,,,40.95,,,,
Austria,2013,,,,,,,,,42.5,,,,
Austria,2014,,,,,,,,,42.4,,,,
Austria,2015,,,,,,,,,42.25,,,,
Austria,2016,,,,,,,,,43.9,,,,
Austria,2017,,,,,,,,,44.2,,,,
Austria,2018,,,,,,,,,43.5,,,,
Austria,2019,,,,,,,,,44.6,,,,
Azerbaijan,1995,4.04,,,,,,,,,,,,
Azerbaijan,2001,,4.64,,,,,,,,,,,
Azerbaijan,2002,,6.95,,,,,,,,,,,
Azerbaijan,2003,,7.14,,,,,,,,,,,
Azerbaijan,2004,,7.3,,,,,,,,,,,
Azerbaijan,2005,,8.03,,,,,,,,,,,
Bangladesh,1983,1.93,,,,,,,,,,,,
Bangladesh,1988,1.83,,,,,,,,,,,,
Bangladesh,1991,,1.82,,,,,,,,,,,
Bangladesh,1995,,2.0,,,,,,,,,,,
Bangladesh,2000,,,2.04,,,,,,,,,,
Bangladesh,2005,,,2.28,,,,,,,,,,
Bangladesh,2010,,,2.49,,,,,,,,,,
Bangladesh,2016,,,2.75,,,,,,,,,,
Belarus,1993,,,,,,,5.79,,,,,,
Belarus,1995,,,,,,,7.94,,,,,,
Belarus,1998,,3.21,,,,,,,,,,,
Belarus,1999,,3.45,,,,,,,,,,,
Belarus,2000,,3.87,,,,,,,,,,,
Belarus,2001,,4.83,,,,,,,,,,,
Belarus,2002,,5.31,,,,,,,,,,,
Belarus,2003,,5.57,,,,,,,,,,,
Belarus,2004,,6.47,,,,,,,,,,,
Belarus,2005,,7.98,,,,,,,,,,,
Belarus,2006,,9.0,,,,,,,,,,,
Belarus,2007,,10.14,,,,,,,,,,,
Belarus,2008,,10.74,,,,,,,,,,,
Belarus,2009,,11.0,,,,,,,,,,,
Belarus,2010,,12.2,,,,,,,,,,,
Belarus,2011,,12.7,,,,,,,,,,,
Belarus,2012,,14.38,,,,,,,,,,,
Belarus,2013,,16.04,,,,,,,,,,,
Belarus,2014,,16.72,,,,,,,,,,,
Belarus,2015,,15.08,,,,,,,,,,,
Belarus,2016,,14.58,,,,,,,,,,,
Belarus,2017,,14.9,,,,,,,,,,,
Belarus,2018,,16.3,,,,,,,,,,,
Belarus,2019,,16.98,,,,,,,,,,,
Belarus,2020,,17.3,,,,,,,,,,,
Belgium,1985,,,,,,,24.46,,,,,,
Belgium,1988,,,,,,,25.78,,,,,,
Belgium,1992,,,,,,,27.84,,,,,,
Belgium,1995,,,,,,,,32.15,,,,,
Belgium,1997,,,,,,,32.6,,,,,,
Belgium,2000,,,,,,,,34.9,,,,,
Belgium,2003,,,,,,,,,34.35,,,,
Belgium,2004,,,,,,,,,35.5,,,,
Belgium,2005,,,,,,,,,35.85,,,,
Belgium,2006,,,,,,,,,36.05,,,,
Belgium,2007,,,,,,,,,36.65,,,,
Belgium,2008,,,,,,,,,37.65,,,,
Belgium,2009,,,,,,,,,37.95,,,,
Belgium,2010,,,,,,,,,38.15,,,,
Belgium,2011,,,,,,,,,37.45,,,,
Belgium,2012,,,,,,,,,38.65,,,,
Belgium,2013,,,,,,,,,38.6,,,,
Belgium,2014,,,,,,,,,38.45,,,,
Belgium,2015,,,,,,,,,39.5,,,,
Belgium,2016,,,,,,,,,39.4,,,,
Belgium,2017,,,,,,,,,40.05,,,,
Belgium,2018,,,,,,,,,40.75,,,,
Belgium,2019,,,,,,,,,42.0,,,,
Belize,1993,,,,,,,4.65,,,,,,
Belize,1994,,,,,,,4.48,,,,,,
Belize,1995,,5.46,,,,,,,,,,,
Belize,1996,,,,,,,,,3.66,,,,
Belize,1997,,,,,,,3.61,,,,,,
Belize,1998,,,,,,,3.65,,,,,,
Belize,1999,,,,,,,4.29,,,,,,
Benin,2003,1.59,,,,,,,,,,,,
Benin,2011,,1.53,,,,,,,,,,,
Benin,2015,,1.6,,,,,,,,,,,
Benin,2018,,,2.7,,,,,,,,,,
Bhutan,2003,2.87,,,,,,,,,,,,
Bhutan,2007,,3.77,,,,,,,,,,,
Bhutan,2012,,5.12,,,,,,,,,,,
Bhutan,2017,,5.62,,,,,,,,,,,
Bolivia,1997,,,,,,,,4.04,,,,,
Bolivia,1999,,,,,,,,,3.45,,,,
Bolivia,2000,,,,,,,,,3.02,,,,
Bolivia,2001,,,,,,,,,,3.55,,,
Bolivia,2002,,,,,,,,,,,3.37,,
Bolivia,2004,,,,,,,,,,,4.24,,
Bolivia,2005,,,,,,,,,,,4.0,,
Bolivia,2006,,,,,,,,,,,4.53,,
Bolivia,2007,,,,,,,,,,,4.63,,
Bolivia,2008,,,,,,,,,,,5.65,,
Bolivia,2009,,,,,,,,,,,6.42,,
Bolivia,2011,,,,,,,,,,,7.33,,
Bolivia,2012,,,,,,,,,,,7.5,,
Bolivia,2013,,,,,,,,,,,8.06,,
Bolivia,2014,,,,,,,,,,,7.96,,
Bolivia,2015,,,,,,,,,,,7.84,,
Bolivia,2016,,,,,,,,,,,7.79,,
Bolivia,2017,,,,,,,,,,,7.91,,
Bolivia,2018,,,,,,,,,,,8.13,,
Bolivia,2019,,,,,,,,,,,8.48,,
Bolivia,2020,,,,,,,,,,,8.23,,
Bolivia - urban,1990,,,,,,,4.57,,,,,,
Bolivia - urban,1992,,,,,,,3.39,,,,,,
Bosnia and Herzegovina,2001,9.36,,,,,,,,,,,,
Bosnia and Herzegovina,2004,13.26,,,,,,,,,,,,
Bosnia and Herzegovina,2007,,14.66,,,,,,,,,,,
Bosnia and Herzegovina,2011,,14.02,,,,,,,,,,,
Botswana,1985,1.86,,,,,,,,,,,,
Botswana,1993,2.26,,,,,,,,,,,,
Botswana,2002,,2.55,,,,,,,,,,,
Botswana,2009,,3.59,,,,,,,,,,,
Botswana,2015,,3.43,,,,,,,,,,,
Brazil,1981,,,,,,,3.3,,,,,,
Brazil,1982,,,,,,,3.27,,,,,,
Brazil,1983,,,,,,,2.68,,,,,,
Brazil,1984,,,,,,,2.73,,,,,,
Brazil,1985,,,,,,,3.08,,,,,,
Brazil,1986,,,,,,,5.16,,,,,,
Brazil,1987,,,,,,,3.91,,,,,,
Brazil,1988,,,,,,,3.61,,,,,,
Brazil,1989,,,,,,,3.89,,,,,,
Brazil,1990,,,,,,,3.39,,,,,,
Brazil,1992,,,,,,,3.45,,,,,,
Brazil,1993,,,,,,,3.57,,,,,,
Brazil,1995,,,,,,,4.78,,,,,,
Brazil,1996,,,,,,,4.74,,,,,,
Brazil,1997,,,,,,,4.67,,,,,,
Brazil,1998,,,,,,,4.92,,,,,,
Brazil,1999,,,,,,,4.7,,,,,,
Brazil,2001,,,,,,,5.33,,,,,,
Brazil,2002,,,,,,,5.45,,,,,,
Brazil,2003,,,,,,,5.26,,,,,,
Brazil,2004,,,,,,,5.48,,,,,,
Brazil,2005,,,,,,,5.82,,,,,,
Brazil,2006,,,,,,,6.39,,,,,,
Brazil,2007,,,,,,,6.79,,,,,,
Brazil,2008,,,,,,,7.36,,,,,,
Brazil,2009,,,,,,,7.7,,,,,,
Brazil,2011,,,,,,,8.51,,,,,,
Brazil,2012,,,,,,,,8.96,,,,,
