"Entity","Year","X_1_9_per_day___share_of_population_below_poverty_line","X_1_9_per_day___poverty_gap_index","X_1_9_per_day___total_number_of_people_below_poverty_line","X_1_9_per_day___absolute_poverty_gap","X_1_9_per_day___income_gap_ratio","X_1_9_per_day___watts_index","X_3_2_per_day___share_of_population_below_poverty_line","X_3_2_per_day___poverty_gap_index","X_3_2_per_day___total_number_of_people_below_poverty_line","X_3_2_per_day___absolute_poverty_gap","X_3_2_per_day___income_gap_ratio","X_3_2_per_day___watts_index","X_5_5_per_day___share_of_population_below_poverty_line","X_5_5_per_day___poverty_gap_index","X_5_5_per_day___total_number_of_people_below_poverty_line","X_5_5_per_day___absolute_poverty_gap","X_5_5_per_day___income_gap_ratio","X_5_5_per_day___watts_index","X_10_per_day___share_of_population_below_poverty_line","X_10_per_day___poverty_gap_index","X_10_per_day___total_number_of_people_below_poverty_line","X_10_per_day___absolute_poverty_gap","X_10_per_day___income_gap_ratio","X_10_per_day___watts_index","X_15_per_day___share_of_population_below_poverty_line","X_15_per_day___poverty_gap_index","X_15_per_day___total_number_of_people_below_poverty_line","X_15_per_day___absolute_poverty_gap","X_15_per_day___income_gap_ratio","X_15_per_day___watts_index","X_20_per_day___share_of_population_below_poverty_line","X_20_per_day___poverty_gap_index","X_20_per_day___total_number_of_people_below_poverty_line","X_20_per_day___absolute_poverty_gap","X_20_per_day___income_gap_ratio","X_20_per_day___watts_index","X_30_per_day___share_of_population_below_poverty_line","X_30_per_day___poverty_gap_index","X_30_per_day___total_number_of_people_below_poverty_line","X_30_per_day___absolute_poverty_gap","X_30_per_day___income_gap_ratio","X_30_per_day___watts_index","X_40_per_day___share_of_population_below_poverty_line","X_40_per_day___poverty_gap_index","X_40_per_day___total_number_of_people_below_poverty_line","X_40_per_day___absolute_poverty_gap","X_40_per_day___income_gap_ratio","X_40_per_day___watts_index","X_40__of_median_income___share_of_population_below_poverty_line","X_40__of_median_income___poverty_gap_index","X_40__of_median_income___total_number_of_people_below_poverty_line","X_40__of_median_income___absolute_poverty_gap","X_40__of_median_income___income_gap_ratio","X_40__of_median_income___watts_index","X_50__of_median_income___share_of_population_below_poverty_line","X_50__of_median_income___poverty_gap_index","X_50__of_median_income___total_number_of_people_below_poverty_line","X_50__of_median_income___absolute_poverty_gap","X_50__of_median_income___income_gap_ratio","X_50__of_median_income___watts_index","X_60__of_median_income___share_of_population_below_poverty_line","X_60__of_median_income___poverty_gap_index","X_60__of_median_income___total_number_of_people_below_poverty_line","X_60__of_median_income___absolute_poverty_gap","X_60__of_median_income___income_gap_ratio","X_60__of_median_income___watts_index","Mean","Mean_estimated","Median","Median_estimated","PPP","Population","Decile_1___share_of_income_or_consumption","Decile_2___share_of_income_or_consumption","Decile_3___share_of_income_or_consumption","Decile_4___share_of_income_or_consumption","Decile_5___share_of_income_or_consumption","Decile_6___share_of_income_or_consumption","Decile_7___share_of_income_or_consumption","Decile_8___share_of_income_or_consumption","Decile_9___share_of_income_or_consumption","Decile_10___share_of_income_or_consumption","Decile_1___threshold_of_income_or_consumption","Decile_2___threshold_of_income_or_consumption","Decile_3___threshold_of_income_or_consumption","Decile_4___threshold_of_income_or_consumption","Decile_5___threshold_of_income_or_consumption","Decile_6___threshold_of_income_or_consumption","Decile_7___threshold_of_income_or_consumption","Decile_8___threshold_of_income_or_consumption","Decile_9___threshold_of_income_or_consumption","Decile_1___average_income_or_consumption","Decile_2___average_income_or_consumption","Decile_3___average_income_or_consumption","Decile_4___average_income_or_consumption","Decile_5___average_income_or_consumption","Decile_6___average_income_or_consumption","Decile_7___average_income_or_consumption","Decile_8___average_income_or_consumption","Decile_9___average_income_or_consumption","Decile_10___average_income_or_consumption","Gini_index","Gini_estimated","Polarization","Polarization_estimated","MLD","MLD_estimated","Palma","P90_P10_ratio","P90_50_ratio","Entropy_0_5","Entropy_1_0","Entropy_1_5","Entropy_2_0","Atkinson_0_5","Atkinson_1_0","Atkinson_1_5","Atkinson_2_0","Theil_0_0","Theil_0_5","Theil_1_0","Theil_1_5","Theil_2_0","Var_Coeff","datayear","isinterpolated","usemicrodata","coveragetype","datatype","IsSurveyYear","OriginalMedian","OriginalMean","OriginalDecileShares","MonotonicityBreaks","DataframeRowsForGpinter","GpinterError","LessThan33Rows","ISO3DataYearCovType"
"Argentina",1981,0.006692813,0.003877362,158015,2.688950547,0.680358654053545,0.001052964,0.02187971,0.007632268,516573,8.914489024,0.360123719281224,0.006786625,0.08367782,0.02523096,1975605,50.6511522,0.305321228260717,0.02976894,0.2573978,0.0893431,6077076,326.102315,0.347372836534461,0.1270004,0.4406562,0.1756625,10403746,961.7521875,0.400545294168953,0.2649742,0.5976645,0.2625563,14110660,1916.66099,0.440322536966049,0.4174221,0.7897609,0.4101884,18645992,4491.56298,0.519276215944046,0.7035544,0.8811234,0.5180613,20803030,7563.69498,0.587894348851581,0.9504735,0.1267032,0.03945111,2991420,96.477689505,0.315892784050534,0.05082063,0.1896445,0.06310258,4477443,192.781537029,0.333679316726846,0.08409519,0.2593937,0.0901841,6124199,330.817824825,0.34927696843849,0.1290989,671.6337,671.6337,NA,509.310854802155,3.161164,23609667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2182.68480317967,3133.39921196224,4067.28872000027,5035.66447449267,6111.73025762586,7314.74276563664,8901.79208089639,11206.6702206292,15752.4168651025,1496.52605772335,2666.15753762102,3583.92797896228,4547.48715960282,5563.80150814087,6684.47040874853,8078.88086368905,9958.86672387627,13146.6363779302,24869.2893837056,NA,0.415513655569314,NA,NA,NA,0.319653138908784,2.02286397091569,7.21699113044395,2.5774070845891,0.288006391652512,0.294701410403448,0.327144635298608,0.393266645438731,0.138818965724212,0.273599046391428,0.653044982558963,0.989977403568669,0.294701410403448,0.319653138908784,0.319653138908784,0.319653138908784,0.319653138908784,0.886867121319457,NA,1,1,"U","income",FALSE,FALSE,TRUE,FALSE,3763,150,NA,FALSE,"ARG:1981:U:i"
"Argentina",1982,0.00800426,0.005400155,193047,3.7450074925,0.716869495382168,0.0009362854,0.02307833,0.009173092,556604,10.714171456,0.401530352976527,0.006164073,0.08340785,0.02636503,2011633,52.927797725,0.320928231013485,0.02862747,0.2565384,0.08933986,6187200,326.090489,0.350944801694056,0.1236797,0.4407708,0.1758966,10630521,963.033885,0.402109451590649,0.2614741,0.5980186,0.2631367,14423028,1920.89791,0.439366183600416,0.4131894,0.7897971,0.410688,19048346,4497.0336,0.520787166073606,0.6997767,0.8787881,0.5181264,21194633,7564.64544,0.590839286096163,0.9428635,0.1239927,0.03989144,2990459,97.263309008,0.323513689672504,0.04895761,0.1844984,0.06281028,4449737,191.43003087,0.335081546997855,0.08075134,0.2572151,0.08967428,6203520,327.965744244,0.35087229606104,0.1248572,675.9786,675.9786,NA,507.976088059048,3.161164,24118025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2178.55492410945,3134.2266789223,4066.64691140986,5033.23332207664,6095.71305670858,7284.59599595384,8911.95841007985,11202.4166548549,15955.040750576,1471.60809343713,2683.53629971522,3584.22719890141,4538.75748124338,5560.2520142444,6649.2773776599,8066.54638212507,9953.20291539711,13208.6905599992,25401.3336772772,NA,0.419895081261651,NA,NA,NA,0.340879735114609,2.06882771191263,7.32368074543637,2.61741991497071,0.295660794659562,0.303358492486218,0.34043251948689,0.416986237429096,0.142366940736111,0.288855571233031,0.799097215758361,0.996225897229434,0.303358492486218,0.340879735114609,0.340879735114609,0.340879735114609,0.340879735114609,0.913220934307899,NA,1,1,"U","income",FALSE,FALSE,TRUE,FALSE,3791,148,NA,FALSE,"ARG:1982:U:i"
"Argentina",1983,0.008894123,0.006798137,219124,4.7145080095,0.905164621796212,0.000691735,0.02221967,0.01004224,547424,11.72933632,0.506011217984198,0.004889709,0.07380501,0.02476207,1818326,49.709855525,0.350016843161351,0.02445227,0.2389531,0.08112076,5887061,296.090774,0.340941476402907,0.1087069,0.4147812,0.1631011,10218918,892.9785225,0.394195916430257,0.2369425,0.5745077,0.2471205,14154082,1803.97965,0.43255573364146,0.3791397,0.7686285,0.392291,18936614,4295.58645,0.509440722869358,0.6543774,0.8642625,0.5001398,21292738,7302.04108,0.579215379320715,0.8913552,0.11845,0.03898613,2918239,98.186568405,0.336890963700132,0.04526175,0.1821835,0.06057272,4488434,190.801039364,0.336623319387661,0.07587204,0.2535222,0.08664651,6245998,327.3288531525,0.34537473336157,0.1163165,714.485,714.485,NA,524.865769338075,3.161164,24636888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2304.67633182507,3294.17748659415,4236.19243001752,5295.84981862354,6298.3892320569,7631.63372810474,9327.14184405438,11767.432919952,16837.4188048352,1524.41144102166,2842.76158553282,3761.60896426118,4758.88226703962,5836.98405394607,6958.96434057987,8475.59881851792,10435.9047824289,13939.1443363869,27203.939410285,NA,0.42373421839151,NA,NA,NA,0.359022092374918,2.11085103289401,7.30576288406695,2.67328965938431,0.302619811518553,0.311172779252704,0.352415877457309,0.438504444652535,0.145586233864056,0.301641077226002,0.865366046759318,0.997871254824226,0.311172779252704,0.359022092374918,0.359022092374918,0.359022092374918,0.359022092374918,0.936487527575819,NA,1,1,"U","income",FALSE,FALSE,TRUE,FALSE,3763,138,NA,FALSE,"ARG:1983:U:i"
"Argentina",1984,0.01001305,0.008263804,251967,5.730948074,0.900733460738028,0.0005578532,0.02247903,0.01127516,565658,13.16938688,0.509769057961958,0.004358369,0.06916,0.02464159,1740330,49.467991925,0.372836854341881,0.02219083,0.2312884,0.07735091,5820101,282.3308215,0.338556309434731,0.099303,0.4026179,0.1573603,10131406,861.5476425,0.391308380869008,0.2226033,0.5641691,0.2400928,14196653,1752.67744,0.426771329777015,0.3612388,0.7587503,0.3841285,19093060,4206.207075,0.504628604321005,0.630341,0.8562174,0.4919343,21545705,7182.24078,0.57577285129006,0.8618374,0.1128471,0.03857299,2839665,98.4131980365,0.349601091477498,0.04225242,0.1772809,0.0590701,4461066,188.43952601,0.336764918592319,0.07137409,0.2498592,0.08490081,6287413,325.0724663685,0.342781373509979,0.1106277,734.4809,734.4809,NA,531.934538647091,3.161164,25163825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2380.55301388092,3379.44409862844,4323.80312528907,5430.32836415599,6383.21446376509,7840.01296126054,9448.03393344121,12155.399080986,17396.652785737,1542.74267916322,2931.35562337631,3853.12170387752,4869.67785204823,5958.38477097132,7097.79560843909,8663.40979094622,10675.9043434279,14317.2143933981,28228.1012343521,NA,0.42658370780424,NA,NA,NA,0.383892515985877,2.13899520456202,7.30781994112197,2.72537494776193,0.308694877996341,0.317369395800766,0.362003429501784,0.45607492283309,0.148391656016847,0.318795358145881,0.913966161634391,0.998574037246426,0.317369395800766,0.383892515985877,0.383892515985877,0.383892515985877,0.383892515985877,0.955065361986383,NA,1,1,"U","income",FALSE,FALSE,TRUE,FALSE,3762,132,NA,FALSE,"ARG:1984:U:i"
"Argentina",1985,0.01162329,0.009839082,298664,6.823403367,0.963204027989491,0.0005328489,0.02445732,0.01323133,628439,15.45419344,0.560199111794157,0.004792862,0.07393454,0.02748561,1899772,55.177362075,0.387401460488073,0.02405455,0.2460086,0.08426363,6321269,307.5622495,0.345621586131525,0.1058101,0.4322176,0.1689301,11105969,924.8922975,0.393451506972225,0.2369153,0.5870275,0.2555243,15083859,1865.32739,0.43339213349542,0.3821312,0.778344,0.4018781,19999797,4400.565195,0.516998669736162,0.6584976,0.8637804,0.508526,22195113,7424.4796,0.586120416527838,0.893321,0.1105848,0.03936302,2841512,96.836965502,0.364172665139577,0.04081109,0.1782179,0.05965137,4579366,183.326555421,0.337401961236938,0.07081346,0.2491913,0.08588058,6403050,316.59875817,0.345188432976859,0.1083453,704.3283,704.3283,NA,512.214391070989,3.161164,25695319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2310.2363802397,3215.04501289555,4165.79738299429,5193.06672141061,6146.57269285187,7455.16628995564,8998.14146371017,11622.1605261023,16562.9628587625,1469.59960869319,2821.9717198292,3671.63102841111,4658.51393223714,5659.49374212494,6758.04488892776,8268.41778214951,10212.999093333,13736.0197994127,27262.7044048815,NA,0.428779806904245,NA,NA,NA,0.398053230449198,2.15998393406075,7.16938015539519,2.6946663915688,0.312262656266486,0.320718929364166,0.366827531014387,0.464550499862357,0.15003708022708,0.328373724257878,0.925008764162651,0.998584516428338,0.320718929364166,0.398053230449198,0.398053230449198,0.398053230449198,0.398053230449198,0.963898853472041,NA,1,1,"U","income",FALSE,FALSE,TRUE,FALSE,3853,129,NA,FALSE,"ARG:1985:U:i"
"Argentina",1986,0.01224448,0.01121934,321182,7.78061229,0.965995235381134,0.0002548722,0.02296637,0.01396009,602425,16.30538512,0.666636622954124,0.003586771,0.06386512,0.02527677,1675229,50.743115775,0.417977707382147,0.01887893,0.218916,0.07333532,5742326,267.673918,0.338106915877028,0.08649482,0.3909292,0.1516353,10254358,830.2032675,0.391692310580545,0.2046473,0.5513959,0.2337784,14463517,1706.58232,0.426499184021919,0.3384753,0.7518248,0.376949,19720913,4127.59155,0.501843190985215,0.6001784,0.8467608,0.4843972,22211154,7072.19912,0.573404356266101,0.8284356,0.1056084,0.03882426,2770185,101.605029633,0.379097639742582,0.037816,0.1761332,0.05844738,4620102,191.146311552,0.340433525167777,0.06561288,0.2459991,0.08457598,6452736,331.855001525,0.350716621893693,0.1026433,755.7679,755.7679,545.1561,543.663575285213,3.161164,26230730,0.01768,0.03359,0.04353,0.05519,0.06666,0.0798,0.09739,0.1209,0.1632,0.3221,2527.88628292351,3418.17033643531,4443.15279537184,5538.62205867978,6523.96290342255,8020.03675514831,9618.62849487399,12214.0591703835,17880.7141810892,1555.70764805241,3026.05516528774,3931.84492795374,4977.75997767888,6045.28443236545,7202.4188028563,8794.24843203657,10907.4330918611,14728.1218297075,29523.2736922003,0.4280889,0.431512129222741,NA,NA,0.3483098,0.415887649899459,2.18830842855777,7.07338550071569,2.74077496236356,0.3181281820953,0.327676705723664,0.378426467941929,0.487274199935915,0.152738744782446,0.340245610207319,0.949259226005376,0.999107565118443,0.327676705723664,0.415887649899459,0.415887649899459,0.415887649899459,0.415887649899459,0.987192179806865,1986,0,1,"U","income",TRUE,TRUE,TRUE,TRUE,0,118,NA,FALSE,"ARG:1986:U:i"
"Argentina",1987,0.01430375,0.009701376,382906,6.727904256,0.682239579741153,0.002331693,0.03257235,0.01446867,871950,16.89940656,0.468114467128555,0.009002277,0.1030757,0.03554832,2759299,71.3632524,0.352516660828254,0.0382005,0.2796051,0.1030964,7484927,376.30186,0.371975663234497,0.1393057,0.4773841,0.1943261,12779399,1063.9353975,0.408926620630612,0.2862504,0.6181156,0.2827315,16546730,2063.93995,0.458729373525304,0.44067,0.7904477,0.4260587,21159998,4665.342765,0.540370183868931,0.7240261,0.8753569,0.5283399,23432986,7713.76254,0.604763401547174,0.9614473,0.1288479,0.04606902,3449212,106.272015336,0.365453602382038,0.05326803,0.1872449,0.06866595,5012478,197.998266825,0.363286366553267,0.08675309,0.2569626,0.0941232,6878796,325.68509664,0.371789077258503,0.125491,690.824,690.824,480.519,480.224509879843,3.161164,26769637,0.01561,0.03015,0.04119,0.05194,0.06343,0.07724,0.09514,0.1195,0.1633,0.3425,1958.49439289822,3014.74516935989,3843.03535531729,4772.45022369351,5762.69411855811,7130.17044877905,8702.5237421894,11182.7299918156,16495.5311582746,1269.62425231257,2487.77688813082,3404.8891193221,4297.23597640835,5243.24845183791,6378.23997752132,7861.7337731915,9869.04067437597,13468.9324515418,28618.1584353576,0.4527637,0.455190452004467,NA,NA,0.3886485,0.421542218859895,2.49732474498115,8.42255725525169,2.86246863340406,0.346882245366527,0.360278543296633,0.418561708610661,0.543070722978303,0.165920666923856,0.34396570921093,0.895368331305428,0.997869968075239,0.360278543296633,0.421542218859895,0.421542218859895,0.421542218859895,0.421542218859895,1.04218110036433,1987,0,1,"U","income",TRUE,TRUE,TRUE,TRUE,0,133,NA,FALSE,"ARG:1987:U:i"
"Argentina",1988,0.01358368,0.009230188,370958,6.401135378,0.67160446253292,0.00286786,0.03737683,0.01513644,1020727,17.67936192,0.399804734474601,0.01105148,0.1219727,0.04106653,3330963,82.441058975,0.340010058724026,0.04699716,0.3293708,0.1214989,8994815,443.470985,0.370685028775539,0.1680403,0.5340784,0.2255137,14585192,1234.6875075,0.424023082238862,0.338071,0.6733703,0.3202536,18389127,2337.85128,0.476603382595767,0.508988,0.8230139,0.4661769,22475757,5104.637055,0.566992366470849,0.8113808,0.8988023,0.5656721,24545468,8258.81266,0.630448792869842,1.057433,0.1253019,0.04253557,3421880,86.94270508,0.343540876634289,0.04909237,0.1840716,0.06469753,5026827,165.30218915,0.355615000457405,0.08148343,0.2501221,0.08979232,6830606,275.30325312,0.361066740763219,0.1192595,624.3223,624.3223,NA,425.639667140772,3.161164,27309085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1792.21045282436,2686.3172439233,3445.64584226341,4270.859677168,5107.67600568926,6304.06686873617,7801.83860580132,10056.6918489511,14739.7508444893,1186.82549060971,2258.16714349706,3064.02318701701,3844.98181266688,4682.46230341639,5679.94039631297,7006.78629600505,8833.4115334533,12114.4703974337,26247.6074395879,NA,0.458304099114634,NA,NA,NA,0.415203759912027,2.53502157987055,8.22434152264919,2.88580380354415,0.352856258190726,0.372385948794778,0.441320683345295,0.589554186210672,0.16864640791134,0.339794256465415,0.873286749110789,0.997309521718443,0.372385948794778,0.415203759912027,0.415203759912027,0.415203759912027,0.415203759912027,1.08586756670477,NA,1,1,"U","income",FALSE,FALSE,TRUE,FALSE,0,149,NA,FALSE,"ARG:1988:U:i"
"Argentina",1989,0.01470737,0.008922161,409519,6.1875186535,0.682524387439181,0.003699877,0.05227492,0.01806396,1455567,21.09870528,0.344487826843083,0.01600633,0.1602043,0.05416306,4460803,108.73234295,0.34221245980348,0.06652552,0.4070241,0.157502,11333367,574.8823,0.387488939571301,0.2251093,0.6096713,0.276995,16975970,1516.547625,0.454413258050442,0.4290124,0.7331169,0.3762348,20413246,2746.51404,0.514260832060014,0.6202523,0.8628103,0.5192834,24024489,5686.15323,0.601973573822158,0.9424709,0.9207947,0.6129316,25639034,8948.80136,0.666405813709882,1.197443,0.1279244,0.04207263,3561986,74.55585580725,0.325635206849657,0.04923677,0.1892127,0.06555565,5268526,145.2418203575,0.348199564316735,0.08319536,0.2571778,0.09189682,7160978,244.188230104,0.358622737211282,0.1225982,544.6338,544.6338,NA,369.185965275516,3.161164,27844463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1555.58415936816,2280.3844563478,2923.05954356094,3562.14077822055,4430.23158330619,5334.24739834391,6730.80817471532,8863.75361512373,13055.7515243566,1042.11438458404,1923.40839930701,2601.42912540025,3261.42079407105,3974.64958774325,4851.19771595232,6020.46819137704,7712.80890169141,10591.2997047033,23377.2591951704,NA,0.466799802302762,NA,NA,NA,0.415570076168799,2.64796922158338,8.39282879407789,2.94696818413572,0.3621610702321,0.384963615109245,0.460116120322774,0.623011635299937,0.172882995066571,0.340036056271782,0.840808030070643,0.996293741346024,0.384963615109245,0.415570076168799,0.415570076168799,0.415570076168799,0.415570076168799,1.11625412456119,NA,1,1,"U","income",FALSE,FALSE,TRUE,FALSE,0,168,NA,FALSE,"ARG:1989:U:i"
"Argentina",1990,0.01664534,0.008538603,472278,5.9215211805,0.507493854684743,0.004387556,0.06256856,0.02022857,1775258,23.62696976,0.324520930488594,0.01997936,0.1926379,0.0641174,5465716,128.7156805,0.336604402977923,0.08171723,0.4628437,0.184616,13132268,673.8484,0.387391416973178,0.2686649,0.6615501,0.3151516,18770166,1725.45501,0.475247302717801,0.4974376,0.7717135,0.4174462,21895833,3047.35726,0.540465419085801,0.7034871,0.8868702,0.5582014,25163174,6112.30533,0.628285171496488,1.04019,0.9356683,0.6472019,26547723,9449.14774,0.689543953091968,1.301312,0.1172681,0.03749041,3327249,58.14331451285,0.323933498271737,0.04365124,0.1772645,0.05968065,5029527,115.6700517975,0.338238162595234,0.07529424,0.2443295,0.08511891,6932363,197.9057216955,0.35023997498144,0.1128214,489.5343,489.5343,NA,323.118728576896,3.161164,28373007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1411.31271220571,2058.56868524523,2641.20685578847,3214.59135998605,3877.42474292276,4785.813972401,5998.00176522162,7902.69053861368,11782.3729563815,962.735333582419,1746.88448124635,2341.92446097068,2918.42157871947,3526.58933413929,4303.11420875805,5313.59612508631,6816.49372285827,9442.38956376809,21371.9671908711,NA,0.469716522436672,NA,NA,NA,0.407235084700843,2.68156320629069,8.34852039132213,3.03871093252995,0.364081287393965,0.390990047161081,0.47232167896727,0.648171799068323,0.173755944707579,0.334512274071913,0.801674410175477,0.99489050024345,0.390990047161081,0.407235084700843,0.407235084700843,0.407235084700843,0.407235084700843,1.13857085775838,NA,1,1,"U","income",FALSE,FALSE,TRUE,FALSE,0,169,NA,FALSE,"ARG:1990:U:i"
